BackupID,Label,Date,Path,RestoreDate,Version,Creator,CreationDate,LastModifier,LastModificationDate,Filename,ServerName,IsOk,IsPasswordProtected,Password,IsAutomatic,IsCompressed
285,نسخه پشتيبان خودكار تاريخ 08/02/1405 ساعت 06:05 ب.ظ,2026-04-28 18:05:27.833000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,12,2026-04-28 19:06:40,12,2026-04-28 19:06:43,AutomaticBackup_Sepidar01_Ver6.1.2_14050208_1906_DB2019.bak,192.168.0.151,False,False,,,False
286,نسخه پشتيبان تاريخ 1405/02/08 ساعت 07:27 ب.ظ,2026-04-28 19:27:17.520000,D:\,,1,12,2026-04-28 20:28:33,12,2026-04-28 20:28:33,Backup_Sepidar01_Ver6.1.2_14050208_1927_DB2019.bak,192.168.0.151,True,False,,,False
287,نسخه پشتيبان خودكار تاريخ 09/02/1405 ساعت 10:05 ق.ظ,2026-04-29 10:05:18.607000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,12,2026-04-29 11:06:31,12,2026-04-29 11:06:35,AutomaticBackup_Sepidar01_Ver6.1.2_14050209_1106_DB2019.bak,192.168.0.151,False,False,,,False
288,نسخه پشتيبان خودكار تاريخ 09/02/1405 ساعت 02:05 ب.ظ,2026-04-29 14:05:17.557000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,12,2026-04-29 15:06:31,12,2026-04-29 15:06:34,AutomaticBackup_Sepidar01_Ver6.1.2_14050209_1506_DB2019.bak,192.168.0.151,False,False,,,False
289,نسخه پشتيبان تاريخ 1405/02/09 ساعت 05:43 ب.ظ,2026-04-29 17:43:14.077000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,10,2026-04-29 18:44:58,10,2026-04-29 18:44:58,Backup_Sepidar01_Ver6.1.2_14050209_1743_DB2019.bak,192.168.0.151,True,False,,,False
290,نسخه پشتيبان تاريخ 1405/02/09 ساعت 05:55 ب.ظ,2026-04-29 17:55:15.923000,D:\Sepidar,,1,11,2026-04-29 18:58:39,11,2026-04-29 18:58:39,Backup_Sepidar01_Ver6.1.2_14050209_1755_DB2019.bak,192.168.0.151,True,False,,,False
291,نسخه پشتيبان خودكار تاريخ 09/02/1405 ساعت 06:05 ب.ظ,2026-04-29 18:05:17.783000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,12,2026-04-29 19:06:32,12,2026-04-29 19:06:35,AutomaticBackup_Sepidar01_Ver6.1.2_14050209_1906_DB2019.bak,192.168.0.151,False,False,,,False
292,نسخه پشتيبان تاريخ 1405/02/09 ساعت 07:05 ب.ظ,2026-04-29 19:05:39.123000,D:\,,1,12,2026-04-29 20:06:57,12,2026-04-29 20:06:57,Backup_Sepidar01_Ver6.1.2_14050209_1905_DB2019.bak,192.168.0.151,True,False,,,False
294,نسخه پشتيبان تاريخ 1405/02/10 ساعت 01:23 ب.ظ,2026-04-30 13:24:00.983000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,10,2026-04-30 14:25:47,10,2026-04-30 14:25:47,Backup_Sepidar01_Ver6.1.2_14050210_1323_DB2019.bak,192.168.0.151,True,False,,,False
295,نسخه پشتيبان تاريخ 1405/02/10 ساعت 01:22 ب.ظ,2026-04-30 13:22:46.660000,D:\Sepidar,,1,11,2026-04-30 14:26:12,11,2026-04-30 14:26:12,Backup_Sepidar01_Ver6.1.2_14050210_1322_DB2019.bak,192.168.0.151,True,False,,,False
296,نسخه پشتيبان خودكار تاريخ 12/02/1405 ساعت 09:43 ق.ظ,2026-05-02 09:43:12.323000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-05-02 10:44:57,10,2026-05-02 10:45:02,AutomaticBackup_Sepidar01_Ver6.1.2_14050212_1044_DB2019.bak,192.168.0.151,False,False,,,False
297,نسخه پشتيبان تاريخ 1405/02/12 ساعت 01:08 ب.ظ,2026-05-02 13:08:59.103000,D:\,,1,12,2026-05-02 14:10:20,12,2026-05-02 14:10:20,Backup_Sepidar01_Ver6.1.2_14050212_1308_DB2019.bak,192.168.0.151,True,False,,,False
299,نسخه پشتيبان خودكار تاريخ 12/02/1405 ساعت 01:43 ب.ظ,2026-05-02 13:43:10.317000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-05-02 14:44:57,10,2026-05-02 14:45:01,AutomaticBackup_Sepidar01_Ver6.1.2_14050212_1444_DB2019.bak,192.168.0.151,False,False,,,False
300,نسخه پشتيبان تاريخ 1405/02/12 ساعت 05:40 ب.ظ,2026-05-02 17:40:42.677000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,10,2026-05-02 18:42:36,10,2026-05-02 18:42:36,Backup_Sepidar01_Ver6.1.2_14050212_1740_DB2019.bak,192.168.0.151,True,False,,,False
301,نسخه پشتيبان خودكار تاريخ 12/02/1405 ساعت 05:42 ب.ظ,2026-05-02 17:42:10.787000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-05-02 18:45:37,11,2026-05-02 18:45:40,AutomaticBackup_Sepidar01_Ver6.1.2_14050212_1845_DB2019.bak,192.168.0.151,False,False,,,False
302,نسخه پشتيبان تاريخ 1405/02/12 ساعت 05:49 ب.ظ,2026-05-02 17:49:26.807000,D:\Sepidar,,1,11,2026-05-02 18:52:56,11,2026-05-02 18:52:56,Backup_Sepidar01_Ver6.1.2_14050212_1749_DB2019.bak,192.168.0.151,True,False,,,False
303,نسخه پشتيبان خودكار تاريخ 13/02/1405 ساعت 09:27 ق.ظ,2026-05-03 09:27:18.570000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-05-03 10:29:05,10,2026-05-03 10:29:11,AutomaticBackup_Sepidar01_Ver6.1.2_14050213_1029_DB2019.bak,192.168.0.151,False,False,,,False
304,نسخه پشتيبان خودكار تاريخ 13/02/1405 ساعت 01:27 ب.ظ,2026-05-03 13:27:16.563000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-05-03 14:29:06,10,2026-05-03 14:29:09,AutomaticBackup_Sepidar01_Ver6.1.2_14050213_1429_DB2019.bak,192.168.0.151,False,False,,,False
305,نسخه پشتيبان تاريخ 1405/02/13 ساعت 05:03 ب.ظ,2026-05-03 17:03:27.733000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,10,2026-05-03 18:05:21,10,2026-05-03 18:05:21,Backup_Sepidar01_Ver6.1.2_14050213_1703_DB2019.bak,192.168.0.151,True,False,,,False
306,نسخه پشتيبان تاريخ 1405/02/13 ساعت 05:08 ب.ظ,2026-05-03 17:08:29.077000,D:\Sepidar,,1,11,2026-05-03 18:12:01,11,2026-05-03 18:12:01,Backup_Sepidar01_Ver6.1.2_14050213_1708_DB2019.bak,192.168.0.151,True,False,,,False
307,نسخه پشتيبان خودكار تاريخ 14/02/1405 ساعت 11:02 ق.ظ,2026-05-04 11:02:19.437000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,12,2026-05-04 12:03:38,12,2026-05-04 12:03:43,AutomaticBackup_Sepidar01_Ver6.1.2_14050214_1203_DB2019.bak,192.168.0.151,False,False,,,False
308,نسخه پشتيبان خودكار تاريخ 14/02/1405 ساعت 03:06 ب.ظ,2026-05-04 15:06:25.567000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,12,2026-05-04 16:07:44,12,2026-05-04 16:07:50,AutomaticBackup_Sepidar01_Ver6.1.2_14050214_1607_DB2019.bak,192.168.0.151,False,False,,,False
309,نسخه پشتيبان خودكار تاريخ 15/02/1405 ساعت 09:36 ق.ظ,2026-05-05 09:36:20.893000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-05-05 10:39:50,11,2026-05-05 10:39:57,AutomaticBackup_Sepidar01_Ver6.1.2_14050215_1039_DB2019.bak,192.168.0.151,False,False,,,False
310,نسخه پشتيبان خودكار تاريخ 15/02/1405 ساعت 01:36 ب.ظ,2026-05-05 13:36:17.927000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-05-05 14:39:50,11,2026-05-05 14:39:54,AutomaticBackup_Sepidar01_Ver6.1.2_14050215_1439_DB2019.bak,192.168.0.151,False,False,,,False
311,نسخه پشتيبان تاريخ 1405/02/15 ساعت 05:05 ب.ظ,2026-05-05 17:05:38.343000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,10,2026-05-05 18:07:36,10,2026-05-05 18:07:36,Backup_Sepidar01_Ver6.1.2_14050215_1705_DB2019.bak,192.168.0.151,True,False,,,False
312,نسخه پشتيبان تاريخ 1405/02/15 ساعت 05:26 ب.ظ,2026-05-05 17:26:57.603000,D:\Sepidar,,1,11,2026-05-05 18:30:34,11,2026-05-05 18:30:34,Backup_Sepidar01_Ver6.1.2_14050215_1726_DB2019.bak,192.168.0.151,True,False,,,False
313,نسخه پشتيبان خودكار تاريخ 15/02/1405 ساعت 05:42 ب.ظ,2026-05-05 17:42:13.960000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,1,2026-05-05 18:42:37,1,2026-05-05 18:42:41,AutomaticBackup_Sepidar01_Ver6.1.2_14050215_1842_DB2019.bak,192.168.0.151,False,False,,,False
314,نسخه پشتيبان خودكار تاريخ 15/02/1405 ساعت 09:42 ب.ظ,2026-05-05 21:42:14.287000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,1,2026-05-05 22:42:37,1,2026-05-05 22:42:42,AutomaticBackup_Sepidar01_Ver6.1.2_14050215_2242_DB2019.bak,192.168.0.151,False,False,,,False
315,نسخه پشتيبان خودكار تاريخ 16/02/1405 ساعت 09:33 ق.ظ,2026-05-06 09:33:46.267000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-05-06 10:35:38,10,2026-05-06 10:35:46,AutomaticBackup_Sepidar01_Ver6.1.2_14050216_1035_DB2019.bak,192.168.0.151,False,False,,,False
316,نسخه پشتيبان خودكار تاريخ 16/02/1405 ساعت 01:33 ب.ظ,2026-05-06 13:33:42.167000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-05-06 14:35:38,10,2026-05-06 14:35:42,AutomaticBackup_Sepidar01_Ver6.1.2_14050216_1435_DB2019.bak,192.168.0.151,False,False,,,False
317,نسخه پشتيبان خودكار تاريخ 16/02/1405 ساعت 05:33 ب.ظ,2026-05-06 17:33:42.473000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-05-06 18:35:39,10,2026-05-06 18:35:43,AutomaticBackup_Sepidar01_Ver6.1.2_14050216_1835_DB2019.bak,192.168.0.151,False,False,,,False
318,نسخه پشتيبان تاريخ 1405/02/16 ساعت 05:41 ب.ظ,2026-05-06 17:41:19.420000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,10,2026-05-06 18:43:20,10,2026-05-06 18:43:20,Backup_Sepidar01_Ver6.1.2_14050216_1741_DB2019.bak,192.168.0.151,True,False,,,False
319,نسخه پشتيبان تاريخ 1405/02/16 ساعت 05:50 ب.ظ,2026-05-06 17:50:09.433000,D:\Sepidar,,1,11,2026-05-06 18:53:49,11,2026-05-06 18:53:49,Backup_Sepidar01_Ver6.1.2_14050216_1750_DB2019.bak,192.168.0.151,True,False,,,False
320,نسخه پشتيبان خودكار تاريخ 17/02/1405 ساعت 09:36 ق.ظ,2026-05-07 09:36:54.100000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-05-07 10:40:30,11,2026-05-07 10:40:36,AutomaticBackup_Sepidar01_Ver6.1.2_14050217_1040_DB2019.bak,192.168.0.151,False,False,,,False
321,نسخه پشتيبان تاريخ 1405/02/17 ساعت 01:08 ب.ظ,2026-05-07 13:09:11.077000,D:\Sepidar,,1,11,2026-05-07 14:12:53,11,2026-05-07 14:12:53,Backup_Sepidar01_Ver6.1.2_14050217_1308_DB2019.bak,192.168.0.151,True,False,,,False
322,نسخه پشتيبان تاريخ 1405/02/17 ساعت 01:26 ب.ظ,2026-05-07 13:26:30.897000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,10,2026-05-07 14:28:33,10,2026-05-07 14:28:33,Backup_Sepidar01_Ver6.1.2_14050217_1326_DB2019.bak,192.168.0.151,True,False,,,False
323,نسخه پشتيبان خودكار تاريخ 19/02/1405 ساعت 09:51 ق.ظ,2026-05-09 09:51:30.740000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-05-09 10:55:09,11,2026-05-09 10:55:16,AutomaticBackup_Sepidar01_Ver6.1.2_14050219_1055_DB2019.bak,192.168.0.151,False,False,,,False
324,نسخه پشتيبان خودكار تاريخ 19/02/1405 ساعت 01:54 ب.ظ,2026-05-09 13:55:18.197000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-05-09 14:57:03,10,2026-05-09 14:57:25,AutomaticBackup_Sepidar01_Ver6.1.2_14050219_1457_DB2019.bak,192.168.0.151,False,False,,,False
325,نسخه پشتيبان تاريخ 1405/02/19 ساعت 05:30 ب.ظ,2026-05-09 17:30:07.923000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,10,2026-05-09 18:32:15,10,2026-05-09 18:32:15,Backup_Sepidar01_Ver6.1.2_14050219_1730_DB2019.bak,192.168.0.151,True,False,,,False
326,نسخه پشتيبان خودكار تاريخ 19/02/1405 ساعت 05:56 ب.ظ,2026-05-09 17:56:40.420000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,1,2026-05-09 18:57:10,1,2026-05-09 18:57:14,AutomaticBackup_Sepidar01_Ver6.1.2_14050219_1857_DB2019.bak,192.168.0.151,False,False,,,False
327,نسخه پشتيبان خودكار تاريخ 20/02/1405 ساعت 09:28 ق.ظ,2026-05-10 09:28:30.677000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-05-10 10:30:32,10,2026-05-10 10:30:39,AutomaticBackup_Sepidar01_Ver6.1.2_14050220_1030_DB2019.bak,192.168.0.151,False,False,,,False
328,نسخه پشتيبان خودكار تاريخ 20/02/1405 ساعت 01:31 ب.ظ,2026-05-10 13:31:53.837000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-05-10 14:33:01,10,2026-05-10 14:33:05,AutomaticBackup_Sepidar01_Ver6.1.2_14050220_1433_DB2019.bak,192.168.0.151,False,False,,,False
329,نسخه پشتيبان خودكار تاريخ 20/02/1405 ساعت 05:31 ب.ظ,2026-05-10 17:31:58.120000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-05-10 18:33:01,10,2026-05-10 18:33:10,AutomaticBackup_Sepidar01_Ver6.1.2_14050220_1833_DB2019.bak,192.168.0.151,False,False,,,False
331,نسخه پشتيبان خودكار تاريخ 21/02/1405 ساعت 01:23 ب.ظ,2026-05-11 13:24:06.637000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-05-11 14:25:12,10,2026-05-11 14:25:21,AutomaticBackup_Sepidar01_Ver6.1.2_14050221_1425_DB2019.bak,192.168.0.151,False,False,,,False
332,نسخه پشتيبان تاريخ 1405/02/21 ساعت 04:52 ب.ظ,2026-05-11 16:52:32.220000,D:\Sepidar,,1,11,2026-05-11 17:56:23,11,2026-05-11 17:56:23,Backup_Sepidar01_Ver6.1.2_14050221_1652_DB2019.bak,192.168.0.151,True,False,,,False
333,نسخه پشتيبان تاريخ 1405/02/21 ساعت 05:21 ب.ظ,2026-05-11 17:21:12.343000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,10,2026-05-11 18:22:30,10,2026-05-11 18:22:30,Backup_Sepidar01_Ver6.1.2_14050221_1721_DB2019.bak,192.168.0.151,True,False,,,False
334,نسخه پشتيبان خودكار تاريخ 22/02/1405 ساعت 09:38 ق.ظ,2026-05-12 09:38:35.283000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-05-12 10:42:19,11,2026-05-12 10:42:28,AutomaticBackup_Sepidar01_Ver6.1.2_14050222_1042_DB2019.bak,192.168.0.151,False,False,,,False
335,نسخه پشتيبان خودكار تاريخ 1405/02/22 ساعت 01:42 ب.ظ,2026-05-12 13:43:02.357000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-05-12 14:46:47,11,2026-05-12 14:46:56,AutomaticBackup_Sepidar01_Ver6.2.1_14050222_1446_DB2019.bak,192.168.0.151,False,False,,,False
336,نسخه پشتيبان تاريخ 1405/02/22 ساعت 04:01 ب.ظ,2026-05-12 16:01:21.223000,D:\,,1,12,2026-05-12 17:03:01,12,2026-05-12 17:03:01,Backup_Sepidar01_Ver6.2.1_14050222_1601_DB2019.bak,192.168.0.151,True,False,,,False
337,نسخه پشتيبان تاريخ 1405/02/22 ساعت 05:27 ب.ظ,2026-05-12 17:27:31.580000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,10,2026-05-12 18:28:48,10,2026-05-12 18:28:48,Backup_Sepidar01_Ver6.2.1_14050222_1727_DB2019.bak,192.168.0.151,True,False,,,False
338,نسخه پشتيبان خودكار تاريخ 1405/02/22 ساعت 05:42 ب.ظ,2026-05-12 17:42:57.630000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-05-12 18:46:47,11,2026-05-12 18:46:51,AutomaticBackup_Sepidar01_Ver6.2.1_14050222_1846_DB2019.bak,192.168.0.151,False,False,,,False
339,نسخه پشتيبان تاريخ 1405/02/22 ساعت 05:48 ب.ظ,2026-05-12 17:48:57.600000,D:\Sepidar,,1,11,2026-05-12 18:52:51,11,2026-05-12 18:52:51,Backup_Sepidar01_Ver6.2.1_14050222_1748_DB2019.bak,192.168.0.151,True,False,,,False
340,نسخه پشتيبان خودكار تاريخ 1405/02/23 ساعت 09:41 ق.ظ,2026-05-13 09:41:31.240000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-05-13 10:45:21,11,2026-05-13 10:45:27,AutomaticBackup_Sepidar01_Ver6.2.1_14050223_1045_DB2019.bak,192.168.0.151,False,False,,,False
341,نسخه پشتيبان خودكار تاريخ 1405/02/23 ساعت 01:41 ب.ظ,2026-05-13 13:41:29.873000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-05-13 14:45:21,11,2026-05-13 14:45:26,AutomaticBackup_Sepidar01_Ver6.2.1_14050223_1445_DB2019.bak,192.168.0.151,False,False,,,False
342,نسخه پشتيبان تاريخ 1405/02/23 ساعت 05:37 ب.ظ,2026-05-13 17:37:28.573000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,10,2026-05-13 18:38:48,10,2026-05-13 18:38:48,Backup_Sepidar01_Ver6.2.1_14050223_1737_DB2019.bak,192.168.0.151,True,False,,,False
343,نسخه پشتيبان تاريخ 1405/02/23 ساعت 05:35 ب.ظ,2026-05-13 17:35:14.760000,D:\Sepidar,,1,11,2026-05-13 18:39:11,11,2026-05-13 18:39:11,Backup_Sepidar01_Ver6.2.1_14050223_1735_DB2019.bak,192.168.0.151,True,False,,,False
344,نسخه پشتيبان خودكار تاريخ 1405/02/23 ساعت 05:49 ب.ظ,2026-05-13 17:49:21.207000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,1,2026-05-13 18:50:01,1,2026-05-13 18:50:05,AutomaticBackup_Sepidar01_Ver6.2.1_14050223_1850_DB2019.bak,192.168.0.151,False,False,,,False
345,نسخه پشتيبان خودكار تاريخ 1405/02/23 ساعت 09:49 ب.ظ,2026-05-13 21:49:21.150000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,1,2026-05-13 22:50:01,1,2026-05-13 22:50:06,AutomaticBackup_Sepidar01_Ver6.2.1_14050223_2250_DB2019.bak,192.168.0.151,False,False,,,False
347,نسخه پشتيبان تاريخ 1405/02/24 ساعت 12:58 ب.ظ,2026-05-14 12:58:55.160000,D:\Sepidar,,1,11,2026-05-14 14:02:54,11,2026-05-14 14:02:54,Backup_Sepidar01_Ver6.2.1_14050224_1258_DB2019.bak,192.168.0.151,True,False,,,False
348,نسخه پشتيبان تاريخ 1405/02/24 ساعت 01:14 ب.ظ,2026-05-14 13:14:02.423000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,10,2026-05-14 14:15:24,10,2026-05-14 14:15:24,Backup_Sepidar01_Ver6.2.1_14050224_1314_DB2019.bak,192.168.0.151,True,False,,,False
349,نسخه پشتيبان خودكار تاريخ 1405/02/24 ساعت 01:23 ب.ظ,2026-05-14 13:24:02.277000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,1,2026-05-14 14:24:45,1,2026-05-14 14:24:49,AutomaticBackup_Sepidar01_Ver6.2.1_14050224_1424_DB2019.bak,192.168.0.151,False,False,,,False
350,نسخه پشتيبان خودكار تاريخ 1405/02/24 ساعت 05:23 ب.ظ,2026-05-14 17:24:03.147000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,1,2026-05-14 18:24:45,1,2026-05-14 18:24:51,AutomaticBackup_Sepidar01_Ver6.2.1_14050224_1824_DB2019.bak,192.168.0.151,False,False,,,False
351,نسخه پشتيبان خودكار تاريخ 1405/02/24 ساعت 09:23 ب.ظ,2026-05-14 21:24:03.190000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,1,2026-05-14 22:24:46,1,2026-05-14 22:24:51,AutomaticBackup_Sepidar01_Ver6.2.1_14050224_2224_DB2019.bak,192.168.0.151,False,False,,,False
352,نسخه پشتيبان خودكار تاريخ 1405/02/25 ساعت 01:23 ق.ظ,2026-05-15 01:24:03.680000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,1,2026-05-15 02:24:47,1,2026-05-15 02:24:53,AutomaticBackup_Sepidar01_Ver6.2.1_14050225_0224_DB2019.bak,192.168.0.151,False,False,,,False
353,نسخه پشتيبان خودكار تاريخ 1405/02/25 ساعت 05:23 ق.ظ,2026-05-15 05:24:03.560000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,1,2026-05-15 06:24:48,1,2026-05-15 06:24:53,AutomaticBackup_Sepidar01_Ver6.2.1_14050225_0624_DB2019.bak,192.168.0.151,False,False,,,False
354,نسخه پشتيبان خودكار تاريخ 1405/02/25 ساعت 06:53 ق.ظ,2026-05-15 06:54:03.817000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,1,2026-05-15 07:54:48,1,2026-05-15 07:54:54,AutomaticBackup_Sepidar01_Ver6.2.1_14050225_0754_DB2019.bak,192.168.0.151,False,False,,,False
355,نسخه پشتيبان خودكار تاريخ 1405/02/25 ساعت 07:03 ق.ظ,2026-05-15 07:04:03.573000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,1,2026-05-15 08:04:48,1,2026-05-15 08:04:53,AutomaticBackup_Sepidar01_Ver6.2.1_14050225_0804_DB2019.bak,192.168.0.151,False,False,,,False
356,نسخه پشتيبان خودكار تاريخ 1405/02/25 ساعت 11:03 ق.ظ,2026-05-15 11:04:03.843000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,1,2026-05-15 12:04:49,1,2026-05-15 12:04:54,AutomaticBackup_Sepidar01_Ver6.2.1_14050225_1204_DB2019.bak,192.168.0.151,False,False,,,False
357,نسخه پشتيبان خودكار تاريخ 1405/02/25 ساعت 03:03 ب.ظ,2026-05-15 15:04:04.927000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,1,2026-05-15 16:04:50,1,2026-05-15 16:04:56,AutomaticBackup_Sepidar01_Ver6.2.1_14050225_1604_DB2019.bak,192.168.0.151,False,False,,,False
358,نسخه پشتيبان خودكار تاريخ 1405/02/25 ساعت 07:03 ب.ظ,2026-05-15 19:04:04.197000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,1,2026-05-15 20:04:51,1,2026-05-15 20:04:56,AutomaticBackup_Sepidar01_Ver6.2.1_14050225_2004_DB2019.bak,192.168.0.151,False,False,,,False
359,نسخه پشتيبان خودكار تاريخ 1405/02/25 ساعت 11:03 ب.ظ,2026-05-15 23:04:04.520000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,1,2026-05-16 00:04:52,1,2026-05-16 00:04:57,AutomaticBackup_Sepidar01_Ver6.2.1_14050226_0004_DB2019.bak,192.168.0.151,False,False,,,False
360,نسخه پشتيبان خودكار تاريخ 1405/02/26 ساعت 09:37 ق.ظ,2026-05-16 09:37:41.680000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-05-16 10:38:59,10,2026-05-16 10:39:06,AutomaticBackup_Sepidar01_Ver6.2.1_14050226_1038_DB2019.bak,192.168.0.151,False,False,,,False
361,نسخه پشتيبان خودكار تاريخ 1405/02/26 ساعت 01:37 ب.ظ,2026-05-16 13:37:40.050000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-05-16 14:38:59,10,2026-05-16 14:39:05,AutomaticBackup_Sepidar01_Ver6.2.1_14050226_1438_DB2019.bak,192.168.0.151,False,False,,,False
362,نسخه پشتيبان خودكار تاريخ 1405/02/26 ساعت 05:41 ب.ظ,2026-05-16 17:41:54.260000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,11,2026-05-16 18:45:51,11,2026-05-16 18:45:57,AutomaticBackup_Sepidar01_Ver6.2.1_14050226_1845_DB2019.bak,192.168.0.151,False,False,,,False
363,نسخه پشتيبان تاريخ 1405/02/26 ساعت 06:27 ب.ظ,2026-05-16 18:27:44.917000,D:\Sepidar,,1,11,2026-05-16 19:31:47,11,2026-05-16 19:31:47,Backup_Sepidar01_Ver6.2.1_14050226_1827_DB2019.bak,192.168.0.151,True,False,,,False
364,نسخه پشتيبان تاريخ 1405/02/26 ساعت 06:40 ب.ظ,2026-05-16 18:41:04.187000,D:\Sepidar,,1,12,2026-05-16 19:42:52,12,2026-05-16 19:42:52,Backup_Sepidar01_Ver6.2.1_14050226_1840_DB2019.bak,192.168.0.151,True,False,,,False
365,نسخه پشتيبان تاريخ 1405/02/26 ساعت 06:42 ب.ظ,2026-05-16 18:42:11.933000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,10,2026-05-16 19:43:37,10,2026-05-16 19:43:37,Backup_Sepidar01_Ver6.2.1_14050226_1842_DB2019.bak,192.168.0.151,True,False,,,False
366,نسخه پشتيبان خودكار تاريخ 1405/02/27 ساعت 09:25 ق.ظ,2026-05-17 09:25:51.500000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-05-17 10:27:10,10,2026-05-17 10:27:18,AutomaticBackup_Sepidar01_Ver6.2.1_14050227_1027_DB2019.bak,192.168.0.151,False,False,,,False
367,نسخه پشتيبان خودكار تاريخ 1405/02/27 ساعت 01:25 ب.ظ,2026-05-17 13:25:48.517000,E:\ARIA TARAZ FARDAD\sepidar backup khodkar,,2,10,2026-05-17 14:27:11,10,2026-05-17 14:27:16,AutomaticBackup_Sepidar01_Ver6.2.1_14050227_1427_DB2019.bak,192.168.0.151,False,False,,,False
368,نسخه پشتيبان تاريخ 1405/02/27 ساعت 02:44 ب.ظ,2026-05-17 14:44:37.810000,C:\Program Files\Microsoft SQL Server\MSSQL15.SEPIDAR\MSSQL\Backup,,1,10,2026-05-17 15:46:05,10,2026-05-17 15:46:05,Backup_Sepidar01_Ver6.2.1_14050227_1444_DB2019.bak,192.168.0.151,True,False,,,False
